 logU   Z        xi    lnh   al     NV_1240               CIV_1550              HeII_1640             CIII_1908             MgII_2796              MgII_2803             OII_3727               NeV_3426              NIII__3869            Hbeta                 OIII_4959             OIII_5007             OI_6300                 OI_6363                 NII_6548              Halpha                NII_6584              SII_6717                SII_6731               SIII_6312             SIII_9069             SIII_9532             PB                     PG                    P7                    P8                    P9                   
  -1.5   0.02     0.3   3.0   -1.4   -2.7320777084688856   -2.2103769884850024   -2.6360309550211625   -2.740358346571142    -3.718353142132486     -3.902222265460715    -2.8922813894797343    -2.8082416786295497   -3.0854928893139473   -3.303075991594575    -2.5697313942040907   -2.0911612556343258   -3.1276106115821776     -3.6239342784138273     -3.7123102160639263   -2.840613299038246    -3.242338312844751    -3.4532599747907256     -3.5397187218220907    -4.5803085414815214   -3.512663620066114    -3.118210342796651    -4.144953555750305     -4.392813142574589    -4.60490086268743     -4.786083990355976    -4.944468774949101   
  -1.5   0.02     0.3   3.0   -1.7   -2.9709004331764604   -2.452828558436501    -2.8243142717379186   -3.0428238695951535   -3.7196720812523267    -3.8522309537398556   -3.258761708543723     -3.010483441383677    -3.2239892973215234   -3.4301113293418837   -2.6229670906896345   -2.144396053129583    -3.6153240766404338     -4.111651989821951      -4.155075712531328    -2.980260767325298    -3.6851009757266056   -3.7586527827618        -3.8368386250229847    -4.808353401437266    -3.754117352482737    -3.3596676599522226   -4.2571413809628496    -4.506096032793494    -4.714172747246728    -4.892247501259838    -5.047905312331977   
  -1.5   0.02     0.3   3.0   -2.0   -3.207097264571736    -2.751217785931452    -3.061095184370572    -3.3865916321639276   -3.6269408035080986    -3.71810344975394     -3.4989818401513446    -3.394264106123252    -3.375047895336877    -3.4977094720852264   -2.7360327159060134   -2.2574633918419025   -4.145985610444633      -4.642312847667668      -4.499530243774927    -3.047023613860702    -4.029564785911504    -4.025815417783313      -4.088097003955966     -4.978934802797433    -3.897463393125932    -3.5030288608054434   -4.307770164227243     -4.558666272310518    -4.765938509233614    -4.942447998945468    -5.095868955021963   
  -1.5   0.02     0.3   4.0   -1.2   -2.7723189272471274   -1.8349338216102424   -2.312471038785368    -2.161226445306397    -3.1349552783069043    -3.3397228298463233   -2.5954912708967015    -2.533325112790017    -2.4782736627125885   -2.8210805789645335   -1.9318512590267076   -1.4532723072716465   -2.6102670439845426     -3.106582259959538      -3.156935489086571    -2.361920271100594    -2.686976889676764    -3.2007904480018894     -3.0590952142863017    -3.95927901639881     -2.925988553991054    -2.53153451029398     -3.6455650019681016    -3.895649480757264    -4.105783659231456    -4.284974919909139    -4.438683908426157   
  -1.5   0.02     0.3   4.0   -1.4   -3.0298252017086895   -2.0572530344698947   -2.438612362699864    -2.3338846772296407   -3.180311323752939     -3.3648883777480023   -2.7869872211919926    -2.7822529267372076   -2.5757065284331944   -2.872538837488463    -1.9901243662878372   -1.5115479980088793   -2.890050419769409      -3.3863695650747587     -3.3553743398266747   -2.4182437076891574   -2.885389015767828    -3.411168274405796      -3.26749365990446      -4.046912317718231    -3.020861530453189    -2.6264076448010627   -3.687124777760957     -3.937831826648214    -4.146301788223823    -4.323507583888848    -4.474631213476364   
  -1.5   0.02     0.3   4.0   -1.7   -3.363762923452569    -2.4896426884579554   -2.6914569282153167   -2.6521238003902      -3.2070273050880473    -3.349469071853605    -3.0012917738463756    -3.3523334616717833   -2.7592511219819116   -2.9485001808672564   -2.1482159227784052   -1.669647113322668    -3.392587872185821      -3.888905589490662      -3.6395012555319965   -2.4944973006870512   -3.1695332331357946   -3.772113295386326      -3.609435790420939     -4.174139156232236    -3.1227323442352954   -2.728274530509765    -3.7492385520203086    -4.001178535684062    -4.208498826086689    -4.3833564723826015   -4.5307672574933875  
  -1.5   0.02     0.3   4.0   -2.0   -3.71694765714561     -2.9217244779134006   -2.9864044764627096   -3.026867526270813    -3.1941526600815564    -3.3014905919739945   -3.133494091492196     -4.15010171354416     -2.972895134120648    -3.03642937420031     -2.3591112924113773   -1.8805461492439406   -3.889443957244616      -4.385756826158008      -3.845941389623029    -2.5802259335871227   -3.3759758753521396   -4.0997639989054875     -3.895922793844889     -4.334907043632938    -3.2130428334603707   -2.8185852037457195   -3.8270178104941337    -4.079981083971084    -4.286475857085385    -4.459182687349276    -4.603103550857476   
  -1.5   0.02     0.5   2.0   -1.2   -3.0532186998172293   -2.7232855053697094   -2.9819239363542067   -3.0664924657942407   -3.8332739444199504    -3.9994357838346275   -2.7202190230030325    -3.3048248894856584   -3.1905480306935488   -3.4441561633011446   -3.2824626344855687   -2.803906756262485    -2.784309573746796      -3.2806272746801        -3.4678573752796638   -2.9142101096720125   -2.997877153774837    -2.9398311880548533     -3.0943174286248762    -4.495107960611925    -3.4158045138682667   -3.021353927877712    -4.315064917359109     -4.558006536642566    -4.793822002480006    -4.989954587363904    -5.15847785603065    
  -1.5   0.02     0.5   2.0   -1.4   -3.1334822800618625   -2.798903434960536    -3.0756121538870858   -3.1963858565626992   -4.000104243185341     -4.169077880141472    -2.961817134009337     -3.3657142243749547   -3.3873008919354106   -3.630172107474671    -3.339874780683438    -2.8613184464896264   -2.99805005891573       -3.4943752716721193     -3.7075002603144185   -3.112771037992246    -3.2375240042499698   -3.151921780863887      -3.3064577094401244    -4.698232330561986    -3.6192462291961007   -3.2247828885185683   -4.495719480392722     -4.739952475004678    -4.970453899576249    -5.163074872131624    -5.329188447923265   
  -1.5   0.02     0.5   2.0   -1.7   -3.219387496764888    -2.919734372660159    -3.2496073295749497   -3.4183233540398206   -4.216439420204281     -4.379343520180377    -3.3672188793115723    -3.4741909888729126   -3.676356076864053    -3.9100948885606      -3.432597173111418    -2.9540514618946645   -3.3578224661299956     -3.8541512434094543     -4.1346472512186025   -3.415397426369097    -3.664682540555148    -3.4955563242395655     -3.6496938211208914    -5.0124856753568565   -3.956323414397282    -3.5618691997568988   -4.767359597973055     -5.013407393177786    -5.2351964254366194   -5.422324410705144    -5.58470939889002    
  -1.5   0.02     0.5   2.0   -2.0   -3.2799565239002106   -3.0158959361614563   -3.4426371859103426   -3.6630202247993466   -4.300457104972594     -4.4364714533212535   -3.755302398703293     -3.604097260440142    -3.8993537998545165   -4.138077466318258    -3.5163128766930285   -3.037744344065878    -3.735229385478135      -4.23156170537262       -4.592014578691867    -3.6648631746283726   -4.122053048370809    -3.8331852012090906     -3.9859417225756673    -5.2802959102524625   -4.271313521635712    -3.8768673356890986   -4.987331466103669     -5.234756263332891    -5.449465913400495    -5.632196967250991    -5.791612396204847   
  -1.5   0.02     0.5   3.0   -1.2   -2.6582687923986583   -2.3393147252102153   -2.6757175447023087   -2.796858280888017    -3.913853809314098     -4.122795722600031    -2.6898591982038056    -2.8808431253096956   -3.038659602022406    -3.2657443790986136   -2.8931973724003512   -2.414652088905406    -2.843935687660135      -3.3402548905338847     -3.3854085843212545   -2.7630850363724946   -2.9154237220656682   -3.0713942212030645     -3.182401580367383     -4.3857673833012925   -3.305666868671018    -2.9112262326895504   -4.126976005720479     -4.371866612458916    -4.597893443172801    -4.78786568653198     -4.9525304253801465  
  -1.5   0.02     0.5   3.0   -1.4   -2.734403976912411    -2.3797181631957613   -2.75424064403272     -2.885255612454877    -4.023961981215173     -4.219365905292115    -2.927639796036509     -2.903507109945636    -3.1661901542733446   -3.407002081011896    -2.887428510135024    -2.4088463160617124   -3.066416550360472      -3.5627410704165428     -3.6335770427740286   -2.9231048061339493   -3.163618910620343    -3.270956764951464      -3.3821193744099673    -4.55336964668377     -3.4872355814599914   -3.0927768025912954   -4.261306626165862     -4.507309438850456    -4.7266514312509      -4.912360531687362    -5.074038499923439   
  -1.5   0.02     0.5   3.0   -1.7   -2.921361961630325    -2.4999831986650847   -2.9152093085920967   -3.061660434321709    -4.029095501846214     -4.179923393484344    -3.2821880831234154    -3.0217875172424584   -3.300066930521375    -3.583842310367814    -2.88279501390722     -2.4042282979990617   -3.451021275078766      -3.947344526960471      -4.056189029406866    -3.1255703703537776   -3.5862142322802626   -3.580556459484505      -3.6862382037075605    -4.759950227887352    -3.743667181574324    -3.3492263705910688   -4.426188830572727     -4.673295554925673    -4.884422768871474    -5.064855637528389    -5.222725461136406   
  -1.5   0.02     0.5   3.0   -2.0   -3.1589785847425134   -2.7088754533877832   -3.122789960548303    -3.320581189141535    -3.8950010507003654    -4.005542065455664    -3.542314866587361     -3.3079995901734023   -3.3960765459795113   -3.6822290770497617   -2.9176814778919606   -2.439125367710325    -3.8551456927470724     -4.351454599489159      -4.420868334176468    -3.2344133953274437   -3.950898321791442    -3.864009153078378      -3.954129607550641     -4.898046822522801    -3.9077005234257527   -3.513257904466016    -4.509704335401473     -4.757980635024445    -4.965572094974597    -5.143120129437634    -5.29832841827951    
  -1.5   0.02     0.5   4.0   -1.2   -2.674176580997255    -1.8970862972107767   -2.354970935278857    -2.2287727434221054   -3.423428315934707     -3.633446307125787    -2.6499459064209674    -2.5070162371830236   -2.5021998697188153   -2.9085792710079517   -2.1256979675582457   -1.6471231660222827   -2.6242266833950154     -3.1205428368341117     -3.150605158014578    -2.4391731199280713   -2.6806440589330975   -3.0646035891411643     -2.9676633401542674    -3.917394127302103    -2.9132843360551206   -2.518844129171967    -3.7446551185142383    -3.9929353436216672   -4.206412147092372    -4.387852161673514    -4.543968168104769   
  -1.5   0.02     0.5   4.0   -1.4   -2.923978858216458    -2.0639741074041353   -2.471186103482303    -2.35429287974393     -3.4420479042799386    -3.629671992220487    -2.8286539033128193    -2.71617883405694     -2.574074699347527    -2.978686634515306    -2.147294378244162    -1.6687347083237754   -2.865950457259487      -3.3622801753901683     -3.3492166653611264   -2.520539864388283    -2.8792615944570557   -3.2452236975656277     -3.1493660158919       -3.98417936573793     -3.0100298747260794   -2.6155748964463683   -3.805402414757488     -4.054196713661945    -4.264225502008607    -4.442926105633987    -4.596364810209451   
  -1.5   0.02     0.5   4.0   -1.7   -3.316745775233592    -2.44519598465714     -2.7098763117256937   -2.6322714539130203   -3.4203307064452773    -3.5647450696041005   -3.036972853788072     -3.231125209881128    -2.7179219454228445   -3.0588862729629014   -2.2588878125990277   -1.7803107109141934   -3.2807764711979885     -3.7771015273905775     -3.6012789639744653   -2.606582750717209    -3.131308549862119    -3.5261919896801643     -3.4264901985929725    -4.085175735553989    -3.1101830536768347   -2.715727220142277    -3.8708258970322333    -4.120800865923705    -4.328475419370328    -4.504330803396101    -4.6539992990432495  
  -1.5   0.02     0.5   4.0   -2.0   -3.7028744384720227   -2.8799857479219355   -2.996539467890493    -2.980468315468741    -3.3660369324687736    -3.4762405305542856   -3.1694690700174704    -3.9812163111253014   -2.903611453312635    -3.1332107057868512   -2.4400814110933666   -1.9614990569233228   -3.695638745774694      -4.1919714285315095     -3.778611846693657    -2.680103141185114    -3.3086443962547136   -3.7884256365171467     -3.6721712599058023    -4.233683838790796    -3.198815894048714    -2.804377056413067    -3.9328919309404355    -4.184130164030535    -4.390800583509517    -4.564426356433884    -4.710634048479967   
  -1.5   0.03     0.1   2.0   -1.2   -2.631508570584188    -2.2600085935429206   -2.5410450429781335   -2.857516676340495    -3.6508002055700004    -3.8433297234458763   -2.8953422089912024    -2.7547835430523335   -3.1282986630259515   -3.2654961993796334   -2.4667619259397      -1.9881759044056935   -3.3127565006192583     -3.809080301087427      -3.6255449475900363   -2.805014156574117    -3.155566318011168    -3.5819142517875378     -3.7269524056620043    -4.705798399305252    -3.552252968592043    -3.1578027867518728   -4.093956022234977     -4.345553913282664    -4.557520230935552    -4.73845166155531     -4.896504155890234   
  -1.5   0.03     0.1   2.0   -1.4   -2.817956454056933    -2.4837952652384843   -2.6561779892378397   -3.169193276576827    -3.7540187444373814    -3.8975319912119843   -3.2345028130616242    -2.897806491960253    -3.2902129258488912   -3.3608024724374843   -2.576180908034594    -2.097616315567528    -3.7403105772830827     -4.236646891251787      -3.990421639205458    -2.9038550187056558   -3.520439084975145    -3.807934589020711      -3.951247542300507     -4.9451189451372315   -3.7535999098457182   -3.3591510093214296   -4.18010745278287      -4.432820657310437    -4.6433241443413635   -4.8231277135908215   -4.9801777758322245  
  -1.5   0.03     0.1   2.0   -1.7   -3.067368984251651    -2.8285075727470996   -2.8766384412537036   -3.701605466287056    -3.7729106617709363    -3.8467035506446976   -3.6423319069563647    -3.197438344255815    -3.543148314618051    -3.492873059629453    -2.7853415611200845   -2.3067656479651575   -4.466850987193979      -4.96317156662289       -4.486063611585713    -3.0347794783859356   -4.016098701697473    -4.099185150662748      -4.240128273591701     -5.2753555462536355   -4.01872063302514     -3.6242632478641497   -4.297647023065693     -4.552361408599502    -4.762456261857125    -4.941422150866778    -5.097279320295513   
